age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,decision
high,Private,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,11th,low,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-inc,low,Some-college,high,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,low,low,high,Thailand,>50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Wife,White,Female,low,low,low,United-States,>50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,9th,low,Never-married,Other-service,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,Masters,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,low,high,United-States,<=50K,
low,Local-gov,low,Masters,high,Never-married,Prof-specialty,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Prof-specialty,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Exec-managerial,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Tech-support,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,low,low,low,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,White,Female,low,low,low,Germany,<=50K,
low,Local-gov,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,Assoc-acdm,high,Divorced,Sales,Unmarried,Black,Female,low,low,low,United-States,<=50K,
high,Private,low,Bachelors,high,Divorced,Prof-specialty,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Handlers-cleaners,Own-child,White,Male,low,low,low,United-States,<=50K,
high,Federal-gov,low,Masters,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,Prof-school,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,Some-college,high,Divorced,Other-service,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Exec-managerial,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,7th-8th,low,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,Ecuador,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Prof-specialty,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Local-gov,low,Bachelors,high,Never-married,Protective-serv,Not-in-family,White,Male,low,low,high,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Sales,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Tech-support,Unmarried,Black,Female,low,low,low,United-States,<=50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-inc,low,Bachelors,high,Divorced,Sales,Not-in-family,White,Female,low,low,high,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Sales,Not-in-family,White,Male,low,low,high,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,low,low,United-States,>50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,Some-college,high,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,low,low,low,Laos,<=50K,
low,Private,low,HS-grad,high,Divorced,Adm-clerical,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Never-married,Tech-support,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Never-married,Prof-specialty,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,low,low,United-States,>50K,
low,Self-emp-inc,low,Some-college,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Sales,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Masters,high,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,low,low,low,Taiwan,>50K,
low,Self-emp-not-inc,low,Bachelors,high,Divorced,Prof-specialty,Not-in-family,Black,Female,low,low,low,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Sales,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Machine-op-inspct,Not-in-family,White,Male,low,low,low,United-States,<=50K,
high,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,5th-6th,low,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,low,low,low,Mexico,<=50K,
low,Private,low,Some-college,high,Never-married,Tech-support,Not-in-family,White,Female,low,low,low,United-States,<=50K,
high,Private,low,HS-grad,high,Widowed,Other-service,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Transport-moving,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,11th,low,Never-married,Exec-managerial,Not-in-family,White,Female,low,low,low,United-States,<=50K,
high,Self-emp-not-inc,low,Masters,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
high,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Prof-specialty,Wife,White,Female,low,low,high,United-States,>50K,
high,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low,low,low,United-States,<=50K,
high,Private,low,HS-grad,high,Never-married,Transport-moving,Not-in-family,White,Male,low,low,high,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Craft-repair,Not-in-family,Black,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Adm-clerical,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Assoc-voc,high,Never-married,Other-service,Not-in-family,White,Male,low,low,low,United-States,<=50K,
high,Local-gov,low,10th,low,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,5th-6th,low,Never-married,Other-service,Other-relative,White,Male,low,low,low,Mexico,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Other-relative,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Masters,high,Never-married,Prof-specialty,Not-in-family,White,Male,low,low,high,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Sales,Unmarried,Black,Male,low,low,low,Haiti,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Other-service,Husband,Black,Male,low,low,low,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Never-married,Sales,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,>50K,
low,State-gov,low,HS-grad,high,Married-civ-spouse,Protective-serv,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Farming-fishing,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,State-gov,low,Some-college,high,Never-married,Protective-serv,Own-child,Black,Female,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,Bachelors,high,Never-married,Sales,Not-in-family,White,Male,low,low,low,United-States,<=50K,
high,Private,low,Assoc-acdm,high,Married-spouse-absent,Other-service,Not-in-family,White,Male,low,low,low,Iran,<=50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Other-service,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,>50K,
low,Local-gov,low,11th,low,Married-civ-spouse,Transport-moving,Husband,White,Male,low,low,low,United-States,<=50K,
low,Federal-gov,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,low,low,United-States,>50K,
high,Private,low,11th,low,Widowed,Other-service,Unmarried,Other,Male,low,low,low,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Tech-support,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Wife,White,Female,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,9th,low,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,Portugal,<=50K,
low,Private,low,10th,low,Married-civ-spouse,Other-service,Wife,White,Female,low,low,low,United-States,<=50K,
high,Private,low,Masters,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Divorced,Exec-managerial,Not-in-family,White,Male,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Married-spouse-absent,Sales,Not-in-family,White,Male,low,low,high,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
high,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Never-married,Sales,Not-in-family,White,Female,low,low,low,United-States,<=50K,
high,Private,low,Bachelors,high,Divorced,Exec-managerial,Not-in-family,White,Female,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Divorced,Sales,Unmarried,White,Female,low,low,low,United-States,<=50K,
low,Federal-gov,low,Some-college,high,Never-married,Adm-clerical,Unmarried,White,Female,low,low,low,United-States,<=50K,
low,Private,low,11th,low,Never-married,Other-service,Own-child,White,Male,low,low,low,United-States,<=50K,
low,State-gov,low,Assoc-voc,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Not-in-family,Black,Male,low,low,low,United-States,<=50K,
low,Local-gov,low,Some-college,high,Never-married,Adm-clerical,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Wife,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Sales,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,Masters,high,Divorced,Exec-managerial,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Transport-moving,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,5th-6th,low,Divorced,Craft-repair,Not-in-family,White,Female,low,high,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Sales,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Local-gov,low,Some-college,high,Married-civ-spouse,Transport-moving,Wife,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Other-service,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Separated,Machine-op-inspct,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Adm-clerical,Wife,White,Female,low,high,low,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Other-service,Other-relative,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Other-service,Wife,White,Female,low,low,low,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Craft-repair,Not-in-family,White,Male,low,low,high,United-States,<=50K,
low,Self-emp-not-inc,low,Assoc-acdm,high,Separated,Craft-repair,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Other-service,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Tech-support,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Handlers-cleaners,Unmarried,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,>50K,
low,Self-emp-inc,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Handlers-cleaners,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Other-service,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,State-gov,low,Bachelors,high,Married-civ-spouse,Protective-serv,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,Assoc-voc,high,Divorced,Tech-support,Not-in-family,White,Female,low,low,high,United-States,<=50K,
low,Private,low,7th-8th,low,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,low,high,low,Puerto-Rico,<=50K,
low,Private,low,Masters,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,<=50K,
low,Local-gov,low,Some-college,high,Divorced,Other-service,Not-in-family,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Handlers-cleaners,Unmarried,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Exec-managerial,Unmarried,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Doctorate,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,>50K,
low,State-gov,high,Some-college,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,12th,low,Divorced,Craft-repair,Not-in-family,White,Male,low,low,high,United-States,>50K,
low,Private,low,1st-4th,low,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,low,low,Mexico,<=50K,
low,Private,low,11th,low,Never-married,Other-service,Own-child,White,Female,low,low,low,United-States,<=50K,
