age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,decision
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Other-service,Wife,White,Female,low10,low11,20,United-States,<=50K,
low0,State-gov,low2,Assoc-acdm,high4,Married-civ-spouse,Protective-serv,Husband,White,Male,low10,low11,50,United-States,<=50K,
low0,Private,low2,Some-college,high4,Divorced,Craft-repair,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
high0,Private,low2,HS-grad,high4,Married-civ-spouse,Adm-clerical,Husband,White,Male,low10,low11,45,United-States,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Not-in-family,White,Female,low10,low11,34,United-States,<=50K,
low0,Private,low2,Assoc-acdm,high4,Married-civ-spouse,Tech-support,Husband,White,Male,low10,low11,60,United-States,>50K,
low0,Private,low2,Prof-school,high4,Married-civ-spouse,Prof-specialty,Wife,White,Female,low10,low11,40,United-States,>50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Adm-clerical,Wife,Black,Female,low10,low11,40,United-States,<=50K,
high0,Local-gov,low2,10th,low4,Widowed,Other-service,Unmarried,Black,Female,low10,low11,30,United-States,<=50K,
low0,Local-gov,low2,Some-college,high4,Never-married,Adm-clerical,Own-child,White,Male,low10,low11,40,United-States,<=50K,
high0,Private,low2,Some-college,high4,Never-married,Transport-moving,Not-in-family,White,Male,low10,low11,20,United-States,<=50K,
low0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,low10,low11,40,Cambodia,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Own-child,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Separated,Other-service,Not-in-family,White,Female,low10,low11,30,United-States,<=50K,
low0,Private,low2,Assoc-voc,high4,Widowed,Exec-managerial,Not-in-family,White,Female,low10,low11,45,United-States,<=50K,
low0,Private,low2,7th-8th,low4,Divorced,Craft-repair,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Divorced,Prof-specialty,Own-child,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,60,United-States,<=50K,
low0,Private,low2,11th,low4,Never-married,Other-service,Own-child,White,Male,low10,low11,12,United-States,<=50K,
high0,Private,low2,Some-college,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,11th,low4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Self-emp-inc,low2,Some-college,high4,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,low10,low11,75,Thailand,>50K,
high0,Private,low2,HS-grad,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Bachelors,high4,Never-married,Prof-specialty,Not-in-family,White,Female,low10,low11,45,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Wife,White,Female,low10,low11,40,United-States,>50K,
high0,Private,low2,HS-grad,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,9th,low4,Never-married,Other-service,Own-child,White,Male,low10,low11,24,United-States,<=50K,
low0,Self-emp-not-inc,low2,Masters,high4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,low11,98,United-States,<=50K,
low0,Local-gov,low2,Masters,high4,Never-married,Prof-specialty,Own-child,White,Male,low10,low11,35,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Prof-specialty,Own-child,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Some-college,high4,Never-married,Exec-managerial,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Tech-support,Own-child,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,low10,low11,48,United-States,>50K,
low0,Private,low2,Bachelors,high4,Never-married,Prof-specialty,Not-in-family,White,Female,low10,low11,15,Germany,<=50K,
low0,Local-gov,low2,Some-college,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Assoc-acdm,high4,Divorced,Sales,Unmarried,Black,Female,low10,low11,45,United-States,<=50K,
high0,Private,low2,Bachelors,high4,Divorced,Prof-specialty,Not-in-family,White,Female,low10,low11,42,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Handlers-cleaners,Own-child,White,Male,low10,low11,40,United-States,<=50K,
high0,Federal-gov,low2,Masters,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Prof-school,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,60,United-States,>50K,
low0,Private,low2,Some-college,high4,Divorced,Other-service,Not-in-family,White,Male,low10,low11,45,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Exec-managerial,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,7th-8th,low4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,Ecuador,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,45,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Prof-specialty,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,Local-gov,low2,Bachelors,high4,Never-married,Protective-serv,Not-in-family,White,Male,low10,low11,56,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Sales,Own-child,White,Male,low10,low11,45,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Tech-support,Unmarried,Black,Female,low10,low11,40,United-States,<=50K,
high0,Private,low2,HS-grad,high4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,low11,16,United-States,<=50K,
low0,Self-emp-inc,low2,Bachelors,high4,Divorced,Sales,Not-in-family,White,Female,low10,low11,60,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Craft-repair,Own-child,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Sales,Not-in-family,White,Male,low10,low11,80,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Adm-clerical,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Some-college,high4,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,low10,low11,25,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,low11,45,United-States,>50K,
high0,Private,low2,HS-grad,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,low10,low11,40,Laos,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Adm-clerical,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Assoc-acdm,high4,Never-married,Tech-support,Not-in-family,White,Male,low10,low11,45,United-States,<=50K,
low0,Private,low2,Assoc-acdm,high4,Never-married,Prof-specialty,Not-in-family,White,Female,low10,low11,33,United-States,<=50K,
low0,Private,low2,Assoc-acdm,high4,Married-civ-spouse,Adm-clerical,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Self-emp-inc,low2,Some-college,high4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,low11,54,United-States,>50K,
low0,Private,low2,Bachelors,high4,Never-married,Sales,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Masters,high4,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,low10,low11,35,Taiwan,>50K,
low0,Self-emp-not-inc,low2,Bachelors,high4,Divorced,Prof-specialty,Not-in-family,Black,Female,low10,low11,40,United-States,>50K,
low0,Private,low2,Some-college,high4,Never-married,Sales,Own-child,White,Male,low10,low11,15,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Machine-op-inspct,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
high0,Self-emp-not-inc,low2,Some-college,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,5th-6th,low4,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,low10,low11,40,Mexico,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Tech-support,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
high0,Private,low2,HS-grad,high4,Widowed,Other-service,Not-in-family,White,Female,low10,low11,24,United-States,<=50K,
low0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,50,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Transport-moving,Not-in-family,White,Male,low10,low11,45,United-States,<=50K,
low0,Private,low2,11th,low4,Never-married,Exec-managerial,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
high0,Self-emp-not-inc,low2,Masters,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,10,United-States,<=50K,
high0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,low11,45,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Prof-specialty,Wife,White,Female,low10,low11,50,United-States,>50K,
high0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low10,low11,40,United-States,<=50K,
high0,Private,low2,HS-grad,high4,Never-married,Transport-moving,Not-in-family,White,Male,low10,low11,55,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Craft-repair,Not-in-family,Black,Male,low10,low11,45,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Adm-clerical,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Assoc-voc,high4,Never-married,Other-service,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
high0,Local-gov,low2,10th,low4,Married-civ-spouse,Adm-clerical,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,5th-6th,low4,Never-married,Other-service,Other-relative,White,Male,low10,low11,48,Mexico,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Craft-repair,Other-relative,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Masters,high4,Never-married,Prof-specialty,Not-in-family,White,Male,low10,low11,60,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Sales,Unmarried,Black,Male,low10,low11,30,Haiti,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Other-service,Husband,Black,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Assoc-acdm,high4,Never-married,Sales,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Assoc-voc,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,State-gov,low2,HS-grad,high4,Married-civ-spouse,Protective-serv,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Farming-fishing,Not-in-family,White,Male,low10,low11,20,United-States,<=50K,
low0,State-gov,low2,Some-college,high4,Never-married,Protective-serv,Own-child,Black,Female,low10,low11,40,United-States,<=50K,
low0,Self-emp-not-inc,low2,Bachelors,high4,Never-married,Sales,Not-in-family,White,Male,low10,low11,42,United-States,<=50K,
high0,Private,low2,Assoc-acdm,high4,Married-spouse-absent,Other-service,Not-in-family,White,Male,low10,low11,25,Iran,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Prof-specialty,Own-child,White,Male,low10,low11,25,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Other-service,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Local-gov,low2,11th,low4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,low11,30,United-States,<=50K,
low0,Federal-gov,low2,HS-grad,high4,Married-civ-spouse,Adm-clerical,Husband,White,Male,low10,low11,40,United-States,>50K,
high0,Private,low2,11th,low4,Widowed,Other-service,Unmarried,Other,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Assoc-voc,high4,Married-civ-spouse,Tech-support,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Adm-clerical,Wife,White,Female,low10,low11,35,United-States,<=50K,
low0,Self-emp-not-inc,low2,9th,low4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,Portugal,<=50K,
low0,Private,low2,10th,low4,Married-civ-spouse,Other-service,Wife,White,Female,low10,low11,24,United-States,<=50K,
high0,Private,low2,Masters,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,low11,45,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Divorced,Exec-managerial,Not-in-family,White,Male,low10,low11,45,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-spouse-absent,Sales,Not-in-family,White,Male,low10,low11,55,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,<=50K,
high0,Self-emp-not-inc,low2,Some-college,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,45,United-States,<=50K,
low0,Private,low2,Assoc-acdm,high4,Never-married,Sales,Not-in-family,White,Female,low10,low11,15,United-States,<=50K,
high0,Private,low2,Bachelors,high4,Divorced,Exec-managerial,Not-in-family,White,Female,low10,low11,45,United-States,>50K,
low0,Private,low2,HS-grad,high4,Divorced,Sales,Unmarried,White,Female,low10,low11,40,United-States,<=50K,
low0,Federal-gov,low2,Some-college,high4,Never-married,Adm-clerical,Unmarried,White,Female,low10,low11,15,United-States,<=50K,
low0,Private,low2,11th,low4,Never-married,Other-service,Own-child,White,Male,low10,low11,10,United-States,<=50K,
low0,State-gov,low2,Assoc-voc,high4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low10,low11,38,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Craft-repair,Not-in-family,Black,Male,low10,low11,40,United-States,<=50K,
low0,Local-gov,low2,Some-college,high4,Never-married,Adm-clerical,Own-child,White,Female,low10,low11,10,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Wife,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Sales,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Self-emp-not-inc,low2,Masters,high4,Divorced,Exec-managerial,Not-in-family,White,Male,low10,low11,30,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,50,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Transport-moving,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,5th-6th,low4,Divorced,Craft-repair,Not-in-family,White,Female,low10,high11,45,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Divorced,Sales,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,Local-gov,low2,Some-college,high4,Married-civ-spouse,Transport-moving,Wife,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Not-in-family,White,Female,low10,low11,25,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Separated,Machine-op-inspct,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Adm-clerical,Wife,White,Female,low10,high11,6,United-States,>50K,
low0,Private,low2,Some-college,high4,Never-married,Adm-clerical,Own-child,White,Female,low10,low11,16,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Other-relative,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Other-service,Wife,White,Female,low10,low11,40,United-States,>50K,
low0,Private,low2,Bachelors,high4,Never-married,Craft-repair,Not-in-family,White,Male,low10,low11,50,United-States,<=50K,
low0,Self-emp-not-inc,low2,Assoc-acdm,high4,Separated,Craft-repair,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Not-in-family,White,Female,low10,low11,35,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Tech-support,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Divorced,Handlers-cleaners,Unmarried,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,55,United-States,>50K,
